filename,label,augmented
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_3688.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_28148.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_12727.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_18992.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_10205.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_7181.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_5026.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_10400.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_6985.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_14605.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_30081.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_13058.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_726.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_20845.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_20852.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_32707.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_6238.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_10317.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_6532.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_33610.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_10585.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_10274.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_34639.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_32850.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_31140.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_10479.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_26098.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_11557.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_7502.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_10948.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_25431.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_18278.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_11365.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_33072.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_9874.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_13087.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_20835.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_24654.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_9372.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_4176.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_17022.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_15663.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_13498.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_23315.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_1148.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_4721.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_35603.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_37344.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_1189.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_4068.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_19979.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_26721.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_34796.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_20898.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_7637.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_22201.jpg,Reduced mucosal view,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_12811.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_24700.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_28860.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_13674.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_36410.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_9130.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_25731.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_11187.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_10303.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_30190.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_35925.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_12712.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_37630.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_20870.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_29556.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_16242.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_35530.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_2300.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_4482.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_3460.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_6553.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_34469.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_37709.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_19263.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_1881.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_1495.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_8946.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_31650.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_26630.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_8793.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_25468.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_6747.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_8140.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_22200.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_27073.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_745.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_35823.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_25584.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_37448.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_4955.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_26701.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_30182.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_15332.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_24780.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_3596.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_30752.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_11938.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_33529.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_23974.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_3502.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_2928.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_32522.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_3284.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_19907.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_16506.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_35771.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_326.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_21181.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_21406.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_12441.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_29670.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_544.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_32386.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_28714.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_1970.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_35462.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_18764.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_35060.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_6341.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_8820.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_22225.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_7547.jpg,Ileocecal valve,False
/kaggle/input/datasets/adityayellamilli/the-kvasircapsule-dataset-images/The Kvasir-Capsule/train/Image_13451.jpg,Ileocecal valve,False
